,Quantity,Item Price,Shipping-Price,Total,Profit %,Profit (INR),Cost Price,clusters,cluster
1365,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1366,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1367,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1368,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1369,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1370,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1371,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1372,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1373,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1374,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1375,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1376,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1377,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1378,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1379,1,155.0,63.34,218.34,18,27.9,127.1,2,dark purple
1380,1,108.0,63.33,171.33,18,19.44,88.56,2,dark purple
1381,1,91.0,63.33,154.33,18,16.38,74.62,2,dark purple
1382,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1383,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1384,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1385,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1386,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1387,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1388,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1389,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1390,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1391,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1392,2,182.0,140.0,322.0,18,32.76,149.24,2,dark purple
1393,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1394,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1395,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1396,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1397,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1398,2,194.0,140.0,334.0,18,34.92,159.08,2,dark purple
1399,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1400,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1401,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1402,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1403,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1404,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1405,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1406,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1407,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1408,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1409,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1410,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1411,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1412,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1413,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1414,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1415,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1416,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1417,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1418,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1419,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1420,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1421,2,182.0,140.0,322.0,18,32.76,149.24,2,dark purple
1422,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1423,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1424,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1425,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1426,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1427,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1428,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1429,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1430,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1431,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1432,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1433,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1434,2,310.0,140.0,450.0,18,55.8,254.2,0,pink
1435,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1436,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1437,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1438,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1439,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1440,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1441,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1442,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1443,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1444,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1445,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1446,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1447,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1448,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1449,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1450,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1451,2,182.0,140.0,322.0,18,32.76,149.24,2,dark purple
1452,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1453,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1454,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1455,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1456,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1457,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1458,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1459,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1460,2,310.0,113.33,423.33,18,55.8,254.2,0,pink
1461,2,216.0,113.33,329.33,18,38.88,177.12,2,dark purple
1462,2,182.0,113.34,295.34,18,32.76,149.24,2,dark purple
1463,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1464,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1465,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1466,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1467,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1468,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1469,2,171.56,140.0,311.56,18,30.8808,140.6792,2,dark purple
1470,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1471,2,310.0,140.0,450.0,18,55.8,254.2,0,pink
1472,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1473,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1474,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1475,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1476,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1477,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1478,2,182.0,140.0,322.0,18,32.76,149.24,2,dark purple
1479,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1480,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1481,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1482,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1483,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1484,2,216.0,120.0,336.0,18,38.88,177.12,2,dark purple
1485,2,310.0,120.0,430.0,18,55.8,254.2,0,pink
1486,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1487,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1488,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1489,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1490,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1491,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1492,1,91.0,63.33,154.33,18,16.38,74.62,2,dark purple
1493,1,155.0,63.34,218.34,18,27.9,127.1,2,dark purple
1494,1,108.0,63.33,171.33,18,19.44,88.56,2,dark purple
1495,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1496,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1497,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1498,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1499,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1500,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1501,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1502,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1503,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1504,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1505,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1506,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1507,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1508,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1509,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1510,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1511,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1512,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1513,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1514,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1515,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1516,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1517,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1518,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1519,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1520,1,97.0,70.0,167.0,18,17.46,79.54,2,dark purple
1521,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1522,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1523,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1524,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1525,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1526,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1527,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1528,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1529,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1530,2,314.0,140.0,454.0,18,56.52,257.48,0,pink
1531,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1532,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1533,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1534,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1535,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1536,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1537,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1538,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1539,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1540,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1541,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1542,3,594.0,190.0,784.0,18,106.92,487.08,3,black
1543,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1544,1,111.0,90.0,201.0,18,19.98,91.02,2,dark purple
1545,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1546,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1547,1,111.0,90.0,201.0,18,19.98,91.02,2,dark purple
1548,1,111.0,90.0,201.0,18,19.98,91.02,2,dark purple
1549,1,111.0,90.0,201.0,18,19.98,91.02,2,dark purple
1550,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1551,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1552,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1553,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1554,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1555,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1556,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1557,1,111.0,90.0,201.0,18,19.98,91.02,2,dark purple
1558,1,899.0,190.0,1089.0,13,116.87,782.13,1,purple
1559,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1560,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1561,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1562,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1563,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1564,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1565,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1566,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1567,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1568,1,157.0,70.0,227.0,18,28.26,128.74,2,dark purple
1569,1,160.0,20.0,180.0,18,28.8,131.2,2,dark purple
1570,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1571,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1572,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1573,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1574,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1575,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1576,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1577,2,368.0,140.0,508.0,18,66.24,301.76,0,pink
1578,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1579,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1580,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1581,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1582,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1583,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1584,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1585,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1586,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1587,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1588,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1589,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1590,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1591,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1592,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1593,1,111.0,90.0,201.0,18,19.98,91.02,2,dark purple
1594,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1595,2,320.0,40.0,360.0,18,57.6,262.4,0,pink
1596,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1597,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1598,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1599,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1600,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1601,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1602,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1603,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1604,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1605,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1606,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1607,1,111.0,90.0,201.0,18,19.98,91.02,2,dark purple
1608,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1609,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1610,1,145.0,90.0,235.0,18,26.1,118.9,2,dark purple
1611,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1612,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1613,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1614,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1615,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1616,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1617,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1618,1,285.0,120.0,405.0,18,51.3,233.7,0,pink
1619,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1620,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1621,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1622,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1623,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1624,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1625,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1626,2,222.0,140.0,362.0,18,39.96,182.04,2,dark purple
1627,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1628,1,185.0,90.0,275.0,18,33.3,151.7,2,dark purple
1629,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1630,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1631,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1632,1,185.0,90.0,275.0,18,33.3,151.7,2,dark purple
1633,2,284.9,240.0,524.9,18,51.282,233.618,0,pink
1634,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1635,1,85.78,70.0,155.78,18,15.4404,70.3396,2,dark purple
1636,1,142.45,120.0,262.45,18,25.641,116.809,2,dark purple
1637,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1638,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1639,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1640,1,185.0,90.0,275.0,18,33.3,151.7,2,dark purple
1641,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1642,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1643,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1644,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1645,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1646,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1647,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1648,1,185.0,90.0,275.0,18,33.3,151.7,2,dark purple
1649,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1650,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1651,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1652,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1653,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1654,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1655,1,111.0,90.0,201.0,18,19.98,91.02,2,dark purple
1656,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1657,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1658,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1659,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1660,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1661,2,368.0,140.0,508.0,18,66.24,301.76,0,pink
1662,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1663,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1664,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1665,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1666,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1667,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1668,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1669,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1670,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1671,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1672,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1673,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1674,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1675,1,145.0,90.0,235.0,18,26.1,118.9,2,dark purple
1676,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1677,1,142.45,140.0,282.45,18,25.641,116.809,2,dark purple
1678,1,85.78,90.0,175.78,18,15.4404,70.3396,2,dark purple
1679,1,88.0,90.0,178.0,18,15.84,72.16,2,dark purple
1680,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1681,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1682,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1683,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1684,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1685,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1686,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1687,1,108.0,90.0,198.0,18,19.44,88.56,2,dark purple
1688,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1689,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1690,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1691,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1692,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1693,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1694,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1695,1,129.0,90.0,219.0,18,23.22,105.78,2,dark purple
1696,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1697,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1698,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1699,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1700,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1701,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1702,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1703,1,404.0,40.0,444.0,17,68.68,335.32,0,pink
1704,1,145.0,90.0,235.0,18,26.1,118.9,2,dark purple
1705,1,142.45,90.0,232.45,18,25.641,116.809,2,dark purple
1706,1,155.0,70.0,225.0,18,27.9,127.1,2,dark purple
1707,1,108.0,70.0,178.0,18,19.44,88.56,2,dark purple
1708,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1709,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1710,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1711,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1712,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1713,1,285.0,140.0,425.0,18,51.3,233.7,0,pink
1714,1,180.0,140.0,320.0,18,32.4,147.6,2,dark purple
1715,1,198.0,90.0,288.0,18,35.64,162.36,2,dark purple
1716,1,180.0,140.0,320.0,18,32.4,147.6,2,dark purple
1717,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1718,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1719,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1720,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1721,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1722,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1723,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1724,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1725,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1726,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1727,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1728,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1729,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1730,1,150.0,63.33,213.33,18,27.0,123.0,2,dark purple
1731,1,129.0,63.33,192.33,18,23.22,105.78,2,dark purple
1732,1,157.0,63.34,220.34,18,28.26,128.74,2,dark purple
1733,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1734,1,725.0,140.0,865.0,17,123.25,601.75,3,black
1735,1,180.0,140.0,320.0,18,32.4,147.6,2,dark purple
1736,1,725.0,140.0,865.0,17,123.25,601.75,3,black
1737,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1738,1,725.0,140.0,865.0,17,123.25,601.75,3,black
1739,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1740,1,248.0,40.0,288.0,18,44.64,203.36,2,dark purple
1741,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1742,1,184.0,90.0,274.0,18,33.12,150.88,2,dark purple
1743,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1744,1,725.0,140.0,865.0,17,123.25,601.75,3,black
1745,1,180.0,140.0,320.0,18,32.4,147.6,2,dark purple
1746,1,634.0,190.0,824.0,17,107.78,526.22,3,black
1747,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1748,1,320.0,90.0,410.0,17,54.4,265.6,0,pink
1749,1,280.0,40.0,320.0,17,47.6,232.4,0,pink
1750,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1751,1,248.0,40.0,288.0,18,44.64,203.36,2,dark purple
1752,1,248.0,40.0,288.0,18,44.64,203.36,2,dark purple
1753,1,155.0,90.0,245.0,18,27.9,127.1,2,dark purple
1754,1,185.0,70.0,255.0,18,33.3,151.7,2,dark purple
1755,1,248.0,20.0,268.0,18,44.64,203.36,2,dark purple
1756,1,185.0,90.0,275.0,18,33.3,151.7,2,dark purple
1757,1,185.0,90.0,275.0,18,33.3,151.7,2,dark purple
1758,1,185.0,90.0,275.0,18,33.3,151.7,2,dark purple
1759,1,185.0,90.0,275.0,18,33.3,151.7,2,dark purple
1760,1,91.0,90.0,181.0,18,16.38,74.62,2,dark purple
1761,1,248.0,40.0,288.0,18,44.64,203.36,2,dark purple
1762,1,88.0,90.0,178.0,18,15.84,72.16,2,dark purple
1763,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1764,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1765,1,97.0,90.0,187.0,18,17.46,79.54,2,dark purple
1766,1,280.0,40.0,320.0,17,47.6,232.4,0,pink
1767,1,600.0,140.0,740.0,17,102.0,498.0,3,black
1768,1,157.0,90.0,247.0,18,28.26,128.74,2,dark purple
1769,1,149.0,70.0,219.0,18,26.82,122.18,2,dark purple
1770,1,91.0,70.0,161.0,18,16.38,74.62,2,dark purple
1771,1,248.0,40.0,288.0,18,44.64,203.36,2,dark purple
1772,1,248.0,40.0,288.0,18,44.64,203.36,2,dark purple
1773,1,248.0,40.0,288.0,18,44.64,203.36,2,dark purple
1774,1,395.0,120.0,515.0,17,67.15,327.85,0,pink
1775,1,320.0,70.0,390.0,17,54.4,265.6,0,pink
1776,1,248.0,40.0,288.0,18,44.64,203.36,2,dark purple
